V-51(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
456328 5.40360
456350 4.88070
456385 5.93400
456420 6.01630
456475 5.70523
456557 5.63002
456610 5.52272
456695 5.35065
456832 5.27715
456915 5.17695
456970 4.46840
457010 5.21242
457050 5.36690
457080 4.93290
457110 5.14996
457155 5.23959
457200 5.46826
457230 5.93250
457248 5.54625
457275 5.62844
457320 5.76917
457365 5.65460
457392 5.59320
457410 5.34990
457440 5.99755
457485 6.07550
457530 6.03930
457560 6.48400
457653 5.21778
457792 4.66684
458025 4.20417
458258 3.75945
458397 3.69394
458490 3.37060
458560 3.69117
458630 4.25470
458650 3.89950
458760 5.03440
458780 4.44730
458870 5.71070
458910 5.27100
458955 5.76094
459000 6.51160
459050 5.65510
459115 6.30710
459180 6.68670
459215 6.20439
459250 6.07810
459272 6.44958
459305 6.33918
459338 6.41530
459360 7.11840
459380 6.05410
459402 6.88761
459435 6.55469
459490 6.59657
459545 7.15429
459578 7.19920
459600 7.91970
459636 7.11934
459690 7.37860
459744 7.69859
459780 7.00620
459802 8.41383
459835 8.80806
459868 8.63280
459890 9.02800
460180 7.41586
460615 6.37048
461050 5.61513
461340 4.51860
461367 5.17463
461407 5.08034
461475 5.00167
461543 5.06800
461583 4.97852
461610 5.39950
461654 4.88110
461720 5.02565
461786 5.11799
461830 4.50680
461880 5.03908
461955 4.89125
462030 4.79004
462080 5.40520
462100 4.96811
462130 4.97615
462180 4.86581
462230 4.80922
462260 4.75460
462280 4.10120
462312 4.49165
462360 4.59863
462408 4.61421
462440 4.84220
462489 4.52350
462563 4.55468
462685 4.65025
462807 4.61585
462881 4.50175
462930 4.11110
462960 4.82230
463022 4.44405
463115 4.46294
463208 4.45199
463270 4.02070
463315 4.48858
463382 4.42088
463495 4.38403
463607 4.31557
463675 4.29046
463720 4.89710
463770 4.39940
463880 5.37340
463966 4.72045
464095 4.25836
464224 4.01247
464310 3.74390
464335 4.24619
464372 4.05618
464435 4.00028
464497 4.15417
464535 4.10719
464560 4.54220
464618 4.04993
464705 4.03664
464850 3.94745
464995 4.05060
465082 4.11699
465140 3.45990
465200 3.76766
465260 4.30910
465376 4.01675
465550 3.86365
465840 3.69240
466130 3.84690
466304 3.76478
466420 3.06500
466447 3.72375
466488 3.89449
466555 3.64787
466622 3.58845
466663 3.70473
466690 3.93840
466758 3.61132
466860 3.53746
466962 3.46416
467030 3.13810
467050 3.84480
467130 3.40391
467250 3.43715
467450 3.43133
467650 3.48503
467770 3.54582
467850 3.05970
467882 3.23895
467930 3.33474
467978 3.46481
468010 3.70500
468030 3.28440
468062 3.68838
468110 3.94465
468158 4.21230
468190 4.63650
468238 4.52425
468310 4.36754
468430 3.67078
468550 3.10563
468622 2.99315
468670 2.74750
468790 3.40550
468880 2.54850
468900 3.24530
468960 2.83655
469050 2.90324
469140 2.95320
469200 2.51470
469228 2.81709
469270 2.72403
469312 2.69797
469340 3.11950
469360 2.19360
469429 2.97983
469533 2.97968
469705 2.73667
469878 2.74305
469981 2.77588
470050 3.20740
470100 2.24810
470132 2.68566
470180 2.79357
470260 2.68125
470340 2.75494
470388 2.87266
470420 3.01600
470491 2.54562
470597 2.55232
470775 2.44375
470953 2.47042
471059 2.52088
471130 1.91000
471186 2.20670
471270 2.36161
471410 2.33869
471550 2.16793
471634 2.23135
471690 2.59410
471710 1.78540
471734 2.23797
471770 2.32017
471806 2.28214
471830 2.52100
471970 1.78310
472005 2.39116
472040 2.48220
472060 2.10020
472100 2.84390
472152 2.16262
472230 1.97139
472360 2.10416
472490 2.12963
472568 2.02737
472620 1.70550
472750 2.35860
472780 1.53430
472850 2.25210
472940 1.72250
472968 1.96770
473010 1.98927
473080 2.11987
473150 2.73098
473192 3.23848
473220 3.64700
473240 3.22670
473290 4.02430
473332 3.61789
473395 3.24022
473458 2.74020
473500 2.11630
473540 2.79410
473568 2.06734
473610 2.16355
473680 2.16166
473750 2.08546
473792 2.20312
473820 1.64480
473844 2.05938
473880 2.02730
473916 1.98889
473940 2.39220
473972 2.16768
474020 2.09513
474068 1.92662
474100 1.53150
474128 1.94911
474170 1.97051
474212 1.89848
474240 2.15000
474290 1.60370
474339 2.09075
474413 2.04544
474535 1.92879
474657 2.38948
474731 2.70656
474780 2.94590
474822 2.57518
474885 2.55816
474990 2.34130
475095 2.46092
475158 2.64656
475200 2.11430
475263 2.80866
475357 3.05687
475515 3.14691
475673 3.67918
475767 4.09306
475830 4.37330
475880 4.13600
475912 4.50496
475960 4.69534
476008 4.99507
476040 5.55840
476090 5.52360
476125 6.23847
476160 6.38440
476188 6.17603
476230 6.00755
476272 5.58592
476300 4.92750
476320 5.63070
476390 4.45350
476510 5.15340
476557 4.61872
476628 4.60951
476745 4.31266
476863 4.09551
476933 4.16044
476980 3.63990
477010 4.21140
477092 3.54588
477215 3.26310
477420 2.84680
477625 2.45813
477748 2.31645
477830 1.88720
477858 2.27460
477900 2.12313
477942 1.99868
477970 2.43410
478070 1.92820
478115 2.64143
478160 2.76390
478180 2.66660
478300 3.75371
478420 4.41640
478500 3.09284
478620 2.37105
478740 2.28636
478820 2.09540
478855 2.38846
478890 3.10180
478920 2.70560
478965 3.53128
479010 4.15590
479030 4.14230
479080 5.39520
479110 4.97280
479145 5.67016
479180 5.80060
479220 5.15090
479270 5.83140
479298 5.04722
479340 5.26327
479382 5.33401
479410 4.29150
479440 5.11510
479494 4.46306
479575 4.12681
479710 3.71843
479845 3.79661
479926 3.96304
479980 3.49770
480010 4.31430
480042 4.01638
480090 4.07409
480138 4.10546
480170 3.76070
480194 4.15340
480230 4.26586
480266 4.32532
480290 4.62380
480340 3.91470
480460 4.69870
480500 4.01680
480538 4.39406
480595 4.32885
480652 4.24412
480690 4.58670
480714 4.41610
480750 4.48272
480786 4.45321
480810 4.11170
480858 4.34676
480930 4.33046
481050 4.46683
481170 4.91877
481242 5.20552
481290 5.51560
481464 4.81030
481725 4.52911
482160 4.38583
482595 4.24560
482856 4.18075
483030 3.90400
483142 4.24166
483310 4.22470
483478 4.44054
483590 5.19210
483623 5.02863
483673 4.83513
483755 4.06081
483838 3.84919
483887 4.01773
483920 3.63050
483950 4.30390
484065 3.82866
484237 3.76792
484525 3.62622
484812 3.61935
484985 3.71744
485100 3.33310
485148 3.70370
485220 3.85589
485340 4.29408
485460 4.77956
485532 5.01083
485580 5.46020
485630 5.13850
485660 5.75680
485754 4.77206
485895 4.21421
486130 3.74630
486365 3.46488
486506 3.39661
486600 3.07870
486624 3.41952
486660 3.46012
486696 3.55140
486720 3.98230
486750 3.48290
486800 4.19381
486875 3.90396
487000 3.66439
487125 4.39132
487200 4.66276
487250 4.86800
487343 4.48060
487483 3.86874
487715 3.17995
487948 2.86507
488087 2.59178
488180 2.25220
488230 2.96680
488254 2.55209
488290 2.67640
488326 2.81205
488350 2.41750
488369 2.47340
488398 2.48649
488445 2.75615
488492 2.73747
488521 2.68695
488540 3.10190
488570 2.93180
488670 3.60040
488690 3.59430
488765 4.07511
488840 4.32570
488871 4.08483
488917 3.87459
488995 3.65998
489072 3.77534
489119 3.62168
489150 2.93740
489176 3.50873
489215 3.43984
489254 3.28862
489280 3.71360
489350 3.02370
489400 3.64270
489419 3.49606
489447 3.32030
489495 3.11182
489543 3.33883
489571 3.37073
489590 2.90550
489632 3.28454
489695 3.25122
489800 3.25177
489905 3.61842
489968 3.77371
490010 3.91310
490030 3.36610
490090 3.81277
490180 3.91721
490270 3.94906
490330 4.26670
490350 3.85180
490394 3.98164
490460 4.00986
490570 4.14167
490680 4.14055
490746 4.16056
490790 4.49830
490906 3.95826
491080 3.92648
491370 3.71311
491660 3.53254
491834 3.53997
491950 3.02320
491970 3.61370
492040 3.32451
492145 3.34214
492250 3.31193
492320 2.93770
492370 3.97410
492400 3.13484
492445 3.18703
492520 3.17479
492595 3.37447
492640 3.70859
492670 3.07690
492698 3.87988
492740 4.10055
492782 4.11004
492810 4.53760
492870 3.78348
492960 3.33274
493110 3.08532
493260 3.05086
493350 2.97598
493410 2.61600
493471 2.75389
493562 2.84836
493715 2.97648
493867 3.03099
493959 3.23733
494020 3.72370
494050 3.69060
494080 3.76898
494125 4.14513
494170 4.48066
494200 4.48680
494234 4.15898
494285 4.02064
494336 3.96485
494370 3.78380
494396 4.06357
494435 4.27864
494474 4.38687
494500 4.47670
494840 2.65790
494870 3.25080
495004 2.67707
495205 2.59133
495406 2.63805
495540 2.29980
495590 2.70417
495665 2.81376
495740 3.00968
495790 3.56750
495820 3.43090
495855 3.46292
495890 4.25570
495930 4.10060
495990 4.07506
496050 3.86778
496090 3.38960
496190 4.00720
496210 3.48790
496285 4.38459
496360 4.87670
496460 4.50148
496610 3.79733
496860 3.28010
497110 3.29212
497260 3.11771
497360 2.91140
497403 3.14990
497468 3.30236
497575 3.35514
497682 3.14254
497747 3.13092
497790 3.48830
497865 3.38141
497940 3.05410
497970 3.29810
498015 3.44375
498060 3.54415
498090 3.70770
498110 3.20920
498162 3.43990
498240 3.46972
498318 3.60260
498370 4.01650
498390 3.70560
498418 3.82236
498460 4.25375
498530 4.60115
498600 5.05862
498642 5.60375
498670 5.76280
498801 4.99753
498998 3.87338
499325 2.82978
499653 2.58804
499849 2.43234
499980 2.25550
500000 2.43640
500030 2.23370
500100 2.48650
500242 2.16572
500455 2.01962
500810 1.91569
501165 1.71284
501378 1.53569
501520 1.31960
501560 1.48644
501600 1.91840
501656 1.32504
501740 1.42106
501880 1.47287
502020 1.36184
502104 1.38926
502160 0.933200
502190 1.16072
502235 1.13424
502280 1.17480
502310 1.52150
502335 1.24932
502373 1.03287
502435 1.05059
502498 1.31223
502535 1.25362
502560 0.886280
502660 1.62430
502716 1.47030
502800 1.30262
502884 1.06965
502940 0.799580
502999 1.15790
503088 1.02270
503235 0.926757
503383 1.23122
503471 1.39180
503530 1.66740
503555 1.39056
503593 1.24804
503655 1.06566
503718 1.12956
503755 1.15330
503780 0.794140
503916 1.00725
504120 0.966581
504460 1.04940
504800 1.27350
505004 1.58109
505140 2.25400
505163 1.78591
505198 1.96784
505255 2.04371
505312 2.15573
505347 2.28549
505370 1.65180
505420 1.77904
505470 2.87240
505500 2.86710
505520 3.59380
505550 3.41580
505625 4.51745
505700 4.84020
505765 4.12271
505863 3.51561
506025 3.35760
506187 4.03794
506285 4.04212
506350 3.13540
506383 4.22572
506432 4.48780
506515 4.31445
506597 4.32279
506647 4.38590
506680 4.77070
506708 4.45431
506750 4.60253
506820 4.54172
506890 4.33341
506932 4.38634
506960 4.12780
507070 5.13840
507090 4.50830
507181 4.75404
507318 4.92843
507545 4.91532
507773 5.17819
507909 5.49472
508000 5.55970
508121 5.05996
508303 4.95756
508605 4.93143
508908 4.89925
509089 4.79238
509210 4.29390
509254 4.72403
509320 4.69205
509430 4.72544
509540 4.94308
509606 5.03371
509650 5.39870
509680 5.35750
509716 5.96261
509770 6.39907
509824 6.60008
509860 6.78660
509940 6.01020
510040 6.79080
510120 6.52460
510170 7.11590
510225 6.68209
510307 5.82789
510445 4.66817
510582 4.36607
510665 4.33182
510720 4.09460
510770 4.85750
510820 4.49510
510900 5.20240
510994 4.52032
511135 4.00300
511276 3.77826
511370 3.61630
511450 4.26940
511480 3.84760
511515 4.02634
511550 4.47280
511630 4.08840
511667 4.28732
511723 4.27102
511815 4.47492
511907 4.62384
511963 4.62750
512000 4.95920
512068 4.07196
512170 3.59034
512272 3.41790
512340 3.08030
512390 3.52590
512440 3.83660
512470 3.64200
512496 3.74077
512535 4.01777
512574 4.33328
512600 4.50050
512630 4.27800
512680 4.89011
512730 5.06930
512760 4.97410
512810 5.30351
512860 5.48820
512940 4.95650
512966 5.12696
513005 5.17286
513044 5.27527
513070 5.54620
513233 4.42796
513478 3.69122
513885 3.15796
514293 2.86781
514537 2.78327
514700 2.56230
514755 2.68708
514810 3.15530
514840 2.72320
514930 3.33143
515020 3.47810
515088 3.00430
515190 2.65916
515292 2.41593
515360 2.12330
515514 2.37087
515745 2.45652
516130 2.74315
516515 3.34012
516746 3.72005
516900 4.03390
516920 3.92390
516960 4.07844
517000 4.56470
517030 4.39380
517080 4.89730
517110 4.65670
517150 5.23690
517190 5.47090
517220 5.10440
517240 5.69260
517395 4.80365
517628 4.52733
518015 4.51790
518403 4.40717
518635 4.26963
518790 3.82980
518810 4.34190
519000 3.85400
519030 4.38370
519091 4.02990
519182 4.06199
519335 3.98166
519487 3.82829
519579 3.77851
519640 3.38380
519670 3.98550
519715 3.64931
519782 3.68767
519895 3.80435
520008 3.59625
520075 3.46013
520120 3.32220
520222 3.61629
520375 3.56403
520630 3.49998
520885 3.64868
521038 3.76928
521140 4.05090
521170 3.78030
521250 4.43510
521300 3.94210
521338 4.31438
521395 4.44778
521452 4.48709
521490 4.69210
521571 4.53558
521692 4.29819
521895 3.64781
522098 3.39895
522219 3.35126
522300 2.89750
522355 3.26850
522410 3.42420
522430 3.25830
522464 3.45716
522515 3.85322
522566 4.14925
522600 4.17030
522680 3.57243
522800 3.15648
522920 2.95115
523000 2.72770
523035 2.96983
523088 2.92941
523175 2.96250
523262 3.15106
523315 3.37084
523350 3.87230
523380 3.86250
523490 4.50750
523510 4.45630
523544 4.88556
523595 5.16435
523646 5.32297
523680 5.53860
523758 4.73506
523875 3.98883
524070 3.18406
524265 2.90060
524382 2.78891
524460 2.37780
524510 2.95670
524665 2.51841
524897 2.45543
525285 2.38987
525673 2.21125
525905 2.10202
526060 1.76180
526120 2.30200
526322 2.02745
526625 1.91550
527130 1.77928
527635 1.74516
527938 1.72192
528140 1.45290
528165 1.81710
528202 1.73385
528265 1.77209
528327 2.03298
528365 2.04476
528390 2.22380
528477 1.83210
528608 1.61445
528825 1.49759
529042 1.49399
529173 1.44622
529260 1.20400
529321 1.44895
529413 1.43016
529565 1.45986
529718 1.57639
529809 1.65737
529870 1.95580
529910 1.92595
529950 1.81910
530090 2.41110
530120 2.38140
530170 3.08250
530200 3.01800
530230 3.53530
530260 3.50310
530310 4.39580
530396 4.11209
530525 3.26356
530740 2.43616
530955 2.40168
531084 2.29714
531170 2.16690
531228 2.51390
531315 2.40485
531460 2.49126
531605 2.67905
531692 2.95325
531750 3.89750
531822 2.84501
531930 3.16917
532110 3.49649
532290 3.65254
532398 3.82387
532470 2.75400
532492 3.58386
532525 3.80716
532580 3.87110
532635 3.85321
532668 3.75214
532690 4.06980
532728 3.89211
532785 3.94354
532842 3.87751
532880 3.49100
532910 4.16460
533063 3.82685
533293 3.67471
533675 3.37787
534058 3.16763
534287 3.11037
534440 2.81670
534500 3.34370
534530 3.04070
534562 3.18387
534610 3.36947
534658 3.67807
534690 4.03990
534750 4.01890
534800 4.54710
534834 4.13046
534885 4.00089
534936 3.89736
534970 3.52700
535009 3.67232
535067 3.61858
535165 3.85940
535262 3.76931
535321 3.66428
535360 4.26520
535410 3.60920
535485 3.40609
535560 3.43994
535610 3.20520
535647 3.27196
535703 3.39802
535795 3.60262
535888 4.10798
535943 4.52220
535980 4.65910
536106 3.44880
536295 2.67082
536610 2.22483
536925 2.11488
537114 2.03943
537240 1.67050
537380 2.22260
537420 2.07236
537480 2.04712
537540 2.01344
537580 1.84820
537664 2.07759
537790 2.01327
537916 2.03869
538000 2.42760
538030 2.25920
538100 2.48649
538170 3.49670
538210 3.04474
538270 3.30680
538330 3.50586
538370 2.94190
538414 3.34578
538480 3.47516
538546 3.52666
538590 3.79210
538620 3.54570
538650 4.15280
538680 3.97280
538705 4.26346
538743 4.48754
538805 4.93453
538868 5.14995
538905 5.17823
538930 5.46710
539154 4.54536
539490 3.07654
540050 1.77755
540610 1.49117
540946 1.25814
541170 1.10510
541253 1.18009
541378 1.18991
541585 1.27987
541793 1.30717
541917 1.36449
542000 1.64050
542020 1.51390
542046 1.91314
542085 2.17573
542150 2.57470
542215 3.27896
542254 3.64391
542280 3.73320
542334 3.67586
542415 3.16924
542550 2.29077
542685 2.20906
542766 2.30408
542820 2.10840
542857 2.42452
542912 2.60478
543005 2.82299
543098 3.21190
543153 3.49971
543190 3.74340
543220 3.73290
543280 4.28190
543331 3.97037
543407 3.62392
543535 2.87734
543663 2.41507
543739 2.33104
543790 2.06580
543833 2.18229
543898 2.16413
544005 2.30848
544113 2.36049
544177 2.44038
544220 2.90930
544280 2.73680
544340 3.32550
544370 3.17040
544610 4.57309
544850 5.27430
545069 4.70101
545397 4.31667
545945 3.46947
546493 3.08189
546821 3.13343
547040 2.65840
547078 2.95746
547135 2.97370
547230 2.95418
547325 2.93893
547382 2.94488
547420 3.21610
547450 2.83960
547680 3.86530
547834 3.27242
548065 2.61390
548450 2.01017
548835 1.82574
549066 1.69498
549220 1.45260
549272 1.66920
549350 1.72391
549480 2.10386
549610 2.75830
549688 2.95642
549740 2.99730
549774 2.57399
549825 2.40416
549876 2.30997
549910 2.02110
549940 2.07090
550000 1.79038
550045 1.93900
550090 2.10768
550120 1.73150
550148 2.22021
550190 2.35290
550232 2.36297
550260 2.63370
550295 2.43112
550347 1.98996
550435 1.75033
